order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDC10619,06-11-2018,18:08:27,Dinner,NS,"[('Salmon', 7), ('Fish&Chips', 10)]",637.0,-37.8151727,144.9635792,0,8.15,14.4156818
ORDJ00244,2018-01-26,08:50:42,Breakfast,TP,"[('Pancake', 2), ('Coffee', 8), ('Eggs', 1), ('Cereal', 4)]",214.5,37.82412,144.9889671,0,9.269,12.0164689
ORDK03218,2018-12-26,19:49:51,Dinner,BK,"[('Pasta', 8), ('Salmon', 3), ('Shrimp', 9), ('Fish&Chips', 8)]",1109.0,-37.804787,144.9574515,0,8.036,14.9016186
ORDZ06775,2018-02-09,09:10:59,Breakfast,NS,"[('Cereal', 2), ('Pancake', 6)]",187.5,37.8109273,144.9670828,0,7.43,12.4555476
ORDI02368,2018-09-16,16:37:10,Dinner,NS,"[('Fish&Chips', 9), ('Salmon', 1)]",217.5,-37.8038875,144.9810214,0,7.3,14.9346105
ORDY09052,2018-05-20,12:33:48,Lunch,bk,"[('Fries', 3), ('Chicken', 8)]",292.0,-37.8097873,144.992844,0,10.401,15.4096822
ORDJ00474,2018-09-28,16:57:27,Dinner,TP,"[('Fish&Chips', 9), ('Salmon', 5), ('Pasta', 1)]",547.5,-37.8092723,144.9457444,0,9.806,13.4670368
ORDA08219,2018-20-12,19:39:43,Dinner,BK,"[('Shrimp', 8), ('Pasta', 5), ('Fish&Chips', 3)]",674.5,-37.8129796,144.9336409,0,11.212,18.7208893
ORDI06149,2018-05-14,12:23:39,Lunch,NS,"[('Salad', 6), ('Fries', 2)]",127.2,37.7988456,144.9588918,0,7.264,13.1204364
ORDK07611,2018-02-17,09:31:16,Breakfast,tp,"[('Coffee', 6), ('Cereal', 3), ('Eggs', 6), ('Pancake', 5)]",361.25,-37.8264998,144.9862556,0,7.447,15.4337401
ORDX05818,2018-12-03,19:09:17,Dinner,BK,"[('Shrimp', 6), ('Pasta', 9), ('Salmon', 5), ('Fish&Chips', 4)]",916.5,-37.816841,144.9614875,0,8.008,14.8082909
ORDK03565,2018-04-30,11:53:14,Dinner,BK,"[('Coffee', 8), ('Pancake', 1)]",84.25,-37.8157316,144.963445,0,7.914,12.3108403
ORDZ09157,2018-01-07,08:10:08,Breakfast,NS,"[('Coffee', 7), ('Eggs', 2), ('Pancake', 1)]",120.75,-37.8122119,144.9370288,1,10.127,8.320276
ORDZ00766,2018-09-16,16:27:02,Dinner,NS,"[('Pasta', 4), ('Shrimp', 10), ('Fish&Chips', 3), ('Salmon', 3)]",878.0,-37.8132835,144.9564666,0,8.299,16.0785192
ORDA06694,2018-05-28,12:54:05,Lunch,BK,"[('Burger', 3), ('Chicken', 2), ('Fries', 6), ('Steak', 10)]",679.0,-37.8096098,144.9552809,0,8.236,14.3614999
ORDY00752,2018-01-27,08:50:42,Breakfast,TP,"[('Coffee', 8), ('Eggs', 2), ('Pancake', 10), ('Cereal', 9)]",535.5,-37.8163449,144.9596659,0,8.121,12.1446258
ORDZ04190,2018-12-21,19:49:51,Dinner,NS,"[('Salmon', 7), ('Pasta', 4), ('Fish&Chips', 4)]",537.0,-37.8148868,144.9647378,0,8.091,14.1836763
ORDI01111,2018-08-07,15:16:03,Lunch,NS,"[('Steak', 7), ('Fries', 9), ('Salad', 6), ('Chicken', 4), ('Burger', 4)]",778.2,-37.811963,144.9558165,0,8.168,13.3904256
ORDX08809,2018-09-24,16:47:19,Dinner,BK,"[('Pasta', 2), ('Shrimp', 4)]",271.0,-37.8083996,144.9940322,0,4.846,11.3052365
ORDA09293,2018-11-30,18:59:09,Dinner,BK,"[('Shrimp', 10), ('Pasta', 9), ('Fish&Chips', 1)]",822.5,-37.8056402,144.9731585,0,6.783,13.4082511
ORDC01261,2018-10-18,17:38:01,Dinner,NS,"[('Fish&Chips', 2), ('Pasta', 5)]",207.5,37.8237721,144.9825385,0,9.238,14.9144289
ORDY01039,2018-08-29,15:56:37,Lunch,TP,"[('Salad', 10), ('Steak', 2)]",262.0,37.8174231,144.9460748,0,9.347,12.5690348
ORDY10436,2018-06-28,13:54:55,Lunch,TP,"[('Burger', 1), ('Fries', 7)]",115.0,-37.8073959,144.9869308,0,10.129,13.7385269
ORDK03823,2018-07-07,14:05:04,Lunch,ns,"[('Chicken', 2), ('Steak', 10), ('Fries', 8), ('Salad', 10)]",782.0,-37.819498,144.960084,0,8.116,16.3604654
ORDA10433,2018-07-02,13:54:55,Lunch,BK,"[('Steak', 2), ('Chicken', 3), ('Burger', 9)]",528.25,-37.8088633,144.9536876,0,8.361,14.0445521
ORDJ09350,2018-10-31,17:58:18,Dinner,BK,"[('Salmon', 10), ('Fish&Chips', 9)]",725.0,-37.820259,144.9925829,0,9.899,14.0350222
ORDZ01089,2018-07-07,14:05:04,Lunch,NS,"[('Steak', 10), ('Chicken', 2), ('Fries', 5), ('Burger', 4)]",698.0,-37.8168442,144.9693154,0,8.147,15.431221
ORDZ01385,2018-09-25,16:47:19,Dinner,NS,"[('Shrimp', 1), ('Salmon', 3), ('Pasta', 1)]",204.5,-37.8210187,144.9473538,0,9.834,15.6649817
ORDA05705,2018-05-22,12:33:48,Lunch,BK,"[('Salad', 9), ('Fries', 9)]",262.8,-37.8064804,144.9452581,0,9.341,14.9912685
ORDA03634,2018-05-31,12:54:05,Lunch,BK,"[('Chicken', 4), ('Salad', 9), ('Burger', 1)]",313.8,-37.8146003,144.973364,0,6.85,12.9527662
ORDC01797,2018-11-25,18:49:00,Dinner,NS,"[('Shrimp', 2), ('Pasta', 1), ('Salmon', 8)]",463.5,-37.8096741,144.9365179,0,9.961,17.7442701
ORDC01531,2018-01-21,08:40:33,Breakfast,NS,"[('Eggs', 10), ('Coffee', 7), ('Pancake', 8)]",466.5,-37.8032344,144.9669507,1,6.712,14.0160824
ORDJ08612,2018-08-03,15:05:54,Lunch,TP,"[('Burger', 1), ('Salad', 3), ('Steak', 7), ('Fries', 3)]",240.0,-37.8194384,144.9747984,0,8.431,11.5641045
ORDI04906,2018-05-03,12:03:22,Lunch,TP,"[('Burger', 9), ('Salad', 5)]",365.0,-37.8039021,145.0039682,0,9.463,14.5894904
ORDZ06209,2018-02-28,09:51:32,Breakfast,NS,"[('Coffee', 6), ('Pancake', 5), ('Cereal', 3)]",229.25,-37.8238539,144.9982226,0,10.389,15.2900365
ORDI01857,2018-05-30,12:54:05,Lunch,NS,"[('Chicken', 9), ('Steak', 7), ('Fries', 6), ('Salad', 1)]",692.2,-37.8037357,145.0056821,0,9.633,15.109019
ORDB07243,2018-06-04,13:04:13,Lunch,TP,"[('Steak', 9), ('Salad', 5), ('Chicken', 2), ('Fish&Chips', 3), ('Burger', 5)]",746.0,-37.8207167,144.9707771,0,7.811,11.0019401
ORDX09913,2018-09-30,16:57:27,Dinner,BK,"[('Fish&Chips', 2), ('Shrimp', 9)]",556.0,-37.8125115,144.9738878,0,6.823,15.8151734
ORDY07175,11-03-2018,10:11:49,Breakfast,TP,"[('Coffee', 9), ('Pancake', 2), ('Cereal', 10)]",326.0,-37.8038301,144.9633966,0,9.319,13.9701947
ORDJ00618,2018-02-03,09:00:50,Breakfast,TP,"[('Eggs', 4), ('Cereal', 9), ('Pancake', 5)]",398.25,-37.8216112,144.9613432,1,7.467,12.2366655
ORDK02085,2018-09-05,16:06:45,Dinner,BK,"[('Fish&Chips', 8), ('Pasta', 9), ('Salmon', 8)]",855.5,-37.8000975,144.9538613,0,8.632,15.506404
ORDB09078,12-10-2018,17:27:53,Dinner,TP,"[('Salmon', 6), ('Pasta', 1), ('Fish&Chips', 3), ('Shrimp', 8)]",810.5,-37.8189152,144.9645629,0,7.846,12.3615597
ORDC10427,2018-01-27,08:50:42,Breakfast,NS,"[('Pancake', 8), ('Eggs', 1), ('Coffee', 7)]",767.2,-37.8212672,144.9577558,0,9.293,16.6734067
ORDI10080,2018-03-08,10:11:49,Breakfast,NS,"[('Eggs', 2), ('Pancake', 9), ('Cereal', 3), ('Coffee', 6)]",370.25,-37.8187574,144.9831919,0,9.035,13.5146203
ORDY02686,2018-26-07,14:45:38,Lunch,TP,"[('Fries', 1), ('Steak', 3), ('Salad', 1), ('Chicken', 3), ('Burger', 7)]",477.2,-37.8166644,144.964952,0,7.853,11.6454489
